SubCategoryID,GroupName,SubGroup,ItemName,ItemDescription,ItemCode,Manufacturer_ID,Manufacturer,Expirable,MinLevel,MaxLevel,ReorderLevel,ReorderQty,MinUnit,MaxUnit,ConversionFactor
,MEDICAL STORE,MEDICINE,ZOSUL 1.5 GM INJ,ZOSUL 1.5 GM INJ,,,CIPLA  LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,ZOVIRAX 200MG,ZOVIRAX 200MG,,,GLAXOSMITHKINE,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,ZOVIRAX 800MG,ZOVIRAX 800MG,,,GLAXOSMITHKINE,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,ZOXAN EYE OINMENT 5GM,ZOXAN EYE OINMENT 5GM,,,FDC LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,ZUBIDOX 10MG INJ,ZUBIDOX 10MG INJ,,,RPG LIFESCIENCES LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,ZYLE 100 MG TAB,ZYLE 100 MG TAB,,,leeford,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,ZYLORIC,ZYLORIC,,,GLAXOSMITHKINE,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,ZYMAR 0.3 % 5 ML DROPS,ZYMAR 0.3 % 5 ML DROPS,,,ALLERGAN,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,ZYRCOLD SUSPENSIONS,ZYRCOLD SUSPENSIONS,,,UCB INDIA PVT LTD.,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,ZYTANIX 2.5 MG TAB,ZYTANIX 2.5 MG TAB,,,ZYDUS,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,ZYTANIX 5MG TAB.,ZYTANIX 5MG TAB.,,,ZYDUS,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,ZYTEE GEL,ZYTEE GEL,,,RAPTAKOS BRETT & LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,NEEDLE,ADOPTER 3 WAY,ADOPTER 3 WAY,,,B-BRUN,,,,,,NOS,NOS,1
,MEDICAL STORE,NEEDLE,ADOPTER 3 WAY,ADOPTER 3 WAY,,,ROMSONS,,,,,,NOS,NOS,1
,MEDICAL STORE,NEEDLE,NEEDLE 21*1,NEEDLE 21*1,,,HINDUSTAN PHARMACEUTICALS,,,,,,NOS,NOS,1
,MEDICAL STORE,NEEDLE,NEEDLE 22*1,NEEDLE 22*1,,,HINDUSTAN PHARMACEUTICALS,,,,,,NOS,NOS,1
,MEDICAL STORE,NEEDLE,NEEDLE 26G1/2,NEEDLE 26G1/2,,,HINDUSTAN PHARMACEUTICALS,,,,,,NOS,NOS,1
,MEDICAL STORE,NEEDLE,NEEDLE 26G1/2,NEEDLE 26G1/2,,,HINDUSTAN SYRINGE & MEDICAL,,,,,,NOS,NOS,1
,MEDICAL STORE,NEEDLES,NEEDLE 26X11/2,NEEDLE 26X11/2,,,HINDUSTAN PHARMACEUTICALS,,,,,,NOS,NOS,1
,MEDICAL STORE,NEEDLES,NEEDLE 26X11/2,NEEDLE 26X11/2,,,HINDUSTAN SYRINGE & MEDICAL,,,,,,NOS,NOS,1
,MEDICAL STORE,OINTMENT,ACIVIR EYE OINMENT,ACIVIR EYE OINMENT,,,GLAXOSMITHKINE,,,,,,NOS,NOS,1
,MEDICAL STORE,OINTMENT,ACIVIR EYE OINMENT,ACIVIR EYE OINMENT,,,CIPLA  LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,OINTMENT,ARK GEL 30 GM,ARK GEL 30 GM,,,APEX  LABORATORIES  LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,OINTMENT,BETNOVATE OINTMENT 20GM,BETNOVATE OINTMENT 20GM,,,GLAXOSMITHKINE,,,,,,NOS,NOS,1
,MEDICAL STORE,OINTMENT,CANDID CREAM-20GM,CANDID CREAM-20GM,,,GLENMARK PHARMACEUTICALS,,,,,,NOS,NOS,1
,MEDICAL STORE,OINTMENT,CLONATE-F CREAM,CLONATE-F CREAM,,,H&H PHARAMACEUTICALS PVT LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,OINTMENT,CLONATE-F CREAM,CLONATE-F CREAM,,,H&H PHARAMACEUTICALS PVT LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,OINTMENT,D K GEL  -30G,D K GEL  -30G,,,H&H PHARAMACEUTICALS PVT LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,OINTMENT,DEBRIDACE OINTMENT,DEBRIDACE OINTMENT,,,VIRCHOW,,,,,,NOS,NOS,1
,MEDICAL STORE,OINTMENT,DIPGENTA +CREAM 20GM,DIPGENTA +CREAM 20GM,,,FULFORD INDIA LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,OINTMENT,DOLONEX GEL  15G,DOLONEX GEL  15G,,,PFIZER LIMITED,,,,,,NOS,NOS,1
,MEDICAL STORE,OINTMENT,HYDROHEAL AM 15GM,HYDROHEAL AM 15GM,,,DR.REDDYS LABORATORIES LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,OINTMENT,LUBIC JELLY 20GM,LUBIC JELLY 20GM,,,NEON LABORATORIES,,,,,,NOS,NOS,1
,MEDICAL STORE,OINTMENT,MUPIMET ONITMENT - 5GR,MUPIMET ONITMENT - 5GR,,,FOURTS,,,,,,NOS,NOS,1
,MEDICAL STORE,OINTMENT,NEOSPORIN -H  OINTMENT  5G,NEOSPORIN -H  OINTMENT  5G,,,GLAXOSMITHKINE,,,,,,NOS,NOS,1
,MEDICAL STORE,OINTMENT,QUADRAJEL,QUADRAJEL,,,FOURTS,,,,,,NOS,NOS,1
,MEDICAL STORE,OINTMENT,QUADRIDERM  -  5GR,QUADRIDERM  -  5GR,,,FULFORD INDIA LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,OINTMENT,REXIDIN -M  GEL,REXIDIN -M  GEL,,,INDOCO REMEDIES,,,,,,NOS,NOS,1
,MEDICAL STORE,OINTMENT,T-BACT   OINMENT,T-BACT   OINMENT,,,GLAXOSMITHKINE,,,,,,NOS,NOS,1
,MEDICAL STORE,OINTMENT,TESS  ONIT  5G,TESS  ONIT  5G,,,TROIKAA PHARMA,,,,,,NOS,NOS,1
,MEDICAL STORE,OINTMENT,VOLINI GEL,VOLINI GEL,,,RANBAXY,,,,,,NOS,NOS,1
,MEDICAL STORE,OINTMENT,VOVERAN EMULGEL-30 GM,VOVERAN EMULGEL-30 GM,,,NOVARTIS LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,CATGUTS,1-0 TRUGUT SN 4242,1-0 TRUGUT SN 4242,,,SUTURES INDIA,,,,,,NOS,NOS,1
,MEDICAL STORE,CATGUTS,1-TRUGUT S 2215,1-TRUGUT S 2215,,,SUTURES INDIA,,,,,,NOS,NOS,1
,MEDICAL STORE,CATGUTS,1-TRUGUT SN 4259,1-TRUGUT SN 4259,,,SUTURES INDIA,,,,,,NOS,NOS,1
,MEDICAL STORE,CATGUTS,2 TRUGUT  4277,2 TRUGUT  4277,,,SUTURES INDIA,,,,,,NOS,NOS,1
,MEDICAL STORE,CATGUTS,3-0 TRUSILK SN 5002,3-0 TRUSILK SN 5002,,,SUTURES INDIA,,,,,,NOS,NOS,1
,MEDICAL STORE,DISPOASABLE,AIR WAY - 3 SIZE,AIR WAY - 3 SIZE,,,ROMSONS,,,,,,NOS,NOS,1
,MEDICAL STORE,DISPOASABLE,AIR WAY -1 SIZE,AIR WAY -1 SIZE,,,ROMSONS,,,,,,NOS,NOS,1
,MEDICAL STORE,DISPOASABLE,AIR WAYS SIZE 2,AIR WAYS SIZE 2,,,ROMSONS,,,,,,NOS,NOS,1
,MEDICAL STORE,DISPOASABLE,B D CONNECTA 10CM B-D,B D CONNECTA 10CM B-D,,,BD PHARMA,,,,,,NOS,NOS,1
,MEDICAL STORE,DISPOASABLE,BAIN CIRCUT INTER SURGICAL ADULT,BAIN CIRCUT INTER SURGICAL ADULT,,,,,,,,,NOS,NOS,1
,MEDICAL STORE,DISPOASABLE,BAND AID WATER PROOF,BAND AID WATER PROOF,,,JOHNSON & JOHNSON,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,BETADINE GARGLE 50ML,BETADINE GARGLE 50ML,,,"WIN MEDICARE LTD,",,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,BETADINE ONIT -250GR,BETADINE ONIT -250GR,,,"WIN MEDICARE LTD,",,,,,,NOS,NOS,1
,MEDICAL STORE,DISPOASABLE,BLOOD SET(ROMSON),BLOOD SET(ROMSON),,,ROMSONS,,,,,,NOS,NOS,1
,MEDICAL STORE,SURGICAL,CMW 1 RP BONE CEMENT DEP 40GR,CMW 1 RP BONE CEMENT DEP 40GR,,,JOHNSON & JOHNSON,,,,,,NOS,NOS,1
,MEDICAL STORE,DISPOASABLE,DOSIFLOW INFUSION  SET,DOSIFLOW INFUSION  SET,,,TOP,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,ELECTROBION   POWDER,ELECTROBION   POWDER,,,MERCK LIMITED,,,,,,NOS,NOS,1
,MEDICAL STORE,DISPOASABLE,EXTENSION TUBE SINGLE 2068 CT SCAN,EXTENSION TUBE SINGLE 2068 CT SCAN,,,,,,,,,NOS,NOS,1
,MEDICAL STORE,COMMON,HEAD MIRROR,HEAD MIRROR,,,,,,,,,NOS,NOS,1
,MEDICAL STORE,COMMON,INSULIN SYR 31G 100UNIT,INSULIN SYR 31G 100UNIT,,,BD PHARMA,,,,,,NOS,NOS,1
,MEDICAL STORE,COMMON,JAR 1500ML,JAR 1500ML,,,,,,,,,NOS,NOS,1
,MEDICAL STORE,COMMON,JAR 2000ML,JAR 2000ML,,,,,,,,,NOS,NOS,1
,MEDICAL STORE,COMMON,JAR 200ML,JAR 200ML,,,,,,,,,NOS,NOS,1
,MEDICAL STORE,DISPOASABLE,LEUKOMED  10*30CM,LEUKOMED  10*30CM,,,BSN MEDICAL,,,,,,NOS,NOS,1
,MEDICAL STORE,DISPOASABLE,LEUKOMED T PLUS 7.2,LEUKOMED T PLUS 7.2,,,BSN MEDICAL,,,,,,NOS,NOS,1
,MEDICAL STORE,SOLUTION,LIQUID PARAFFIN 450ML,LIQUID PARAFFIN 450ML,,,PRS CHEMICALS,,,,,,NOS,NOS,1
,MEDICAL STORE,DISPOASABLE,MOUTH PIECE NEBU KIT,MOUTH PIECE NEBU KIT,,,VINJOH HEALTHCARE LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,DISPOASABLE,NASO PHARYNG AIRWAY-7SIZE,NASO PHARYNG AIRWAY-7SIZE,,,ROMSONS,,,,,,NOS,NOS,1
,MEDICAL STORE,DISPOASABLE,NASOPHARYNGEAL AIRWAY -5,NASOPHARYNGEAL AIRWAY -5,,,ROMSONS,,,,,,NOS,NOS,1
,MEDICAL STORE,DISPOASABLE,NEBULIZER MOUTH PIECE T,NEBULIZER MOUTH PIECE T,,,VINJOH HEALTHCARE LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,NEEDLE,NEEDLE 24*1/2,NEEDLE 24*1/2,,,HINDUSTAN PHARMACEUTICALS,,,,,,NOS,NOS,1
,MEDICAL STORE,DISPOASABLE,NIPPLE SHIELD,NIPPLE SHIELD,,,NISE,,,,,,NOS,NOS,1
,MEDICAL STORE,SOLUTION,ORAL  GLYCERINE  100ML,ORAL  GLYCERINE  100ML,,,PRS CHEMICALS,,,,,,NOS,NOS,1
,MEDICAL STORE,MESH,PROCEED MESH (7.5CM X 15 CM),PROCEED MESH (7.5CM X 15 CM),,,JOHNSON & JOHNSON,,,,,,NOS,NOS,1
,MEDICAL STORE,DISPOASABLE,SECURE STRAP( 5MM),SECURE STRAP( 5MM),,,ETHICON,,,,,,NOS,NOS,1
,MEDICAL STORE,CATHETER,SILICON CATHETER 12,SILICON CATHETER 12,,,RUSCH,,,,,,NOS,NOS,1
,MEDICAL STORE,DISPOASABLE,SPIROMETER,SPIROMETER,,,VINJOH HEALTHCARE LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,DISPOASABLE,SUCTION TUBE 10MM,SUCTION TUBE 10MM,,,,,,,,,NOS,NOS,1
,MEDICAL STORE,DISPOASABLE,SURE TAG ADULT -BLUE,SURE TAG ADULT -BLUE,,,green kovai biotec,,,,,,NOS,NOS,1
,MEDICAL STORE,DISPOASABLE,SURE TAG ADULT ORANGE,SURE TAG ADULT ORANGE,,,INCHEMI,,,,,,NOS,NOS,1
,MEDICAL STORE,DISPOASABLE,SURE TAG ADULT ORANGE,SURE TAG ADULT ORANGE,,,SURGICARE,,,,,,NOS,NOS,1
,MEDICAL STORE,DISPOASABLE,SURE TAG ADULT -PINK,SURE TAG ADULT -PINK,,,green kovai biotec,,,,,,NOS,NOS,1
,MEDICAL STORE,DISPOASABLE,SURE TAG -RED,SURE TAG -RED,,,green kovai biotec,,,,,,NOS,NOS,1
,MEDICAL STORE,MEDICINE,TEDIBAR SOAP 75 GM,TEDIBAR SOAP 75 GM,,,curatio health care,,,,,,NOS,NOS,1
,MEDICAL STORE,DISPOASABLE,TOP SYRINGE CATHETER TIP 50ML,TOP SYRINGE CATHETER TIP 50ML,,,TOP,,,,,,NOS,NOS,1
,MEDICAL STORE,DISPOASABLE,TRACHAL TUBE 8 SIZE,TRACHAL TUBE 8 SIZE,,,PORTEX,,,,,,NOS,NOS,1
,MEDICAL STORE,DISPOASABLE,TRANSPORE  1 INC,TRANSPORE  1 INC,,,3M,,,,,,NOS,NOS,1
,MEDICAL STORE,DISPOASABLE,TRULENE MESH 12.5*CM*15CM,TRULENE MESH 12.5*CM*15CM,,,SUTURES INDIA,,,,,,NOS,NOS,1
,MEDICAL STORE,BANDAGES,UNDERPAD,UNDERPAD,,,ROMSONS,,,,,,NOS,NOS,1
,MEDICAL STORE,DISPOASABLE,URICOND MEDIUM,URICOND MEDIUM,,,ROMSONS,,,,,,NOS,NOS,1
,MEDICAL STORE,DISPOASABLE,URICOND SMALL,URICOND SMALL,,,ROMSONS,,,,,,NOS,NOS,1
,MEDICAL STORE,DISPOASABLE,URINE CONTAINER (NON STERILE) 50ML,URINE CONTAINER (NON STERILE) 50ML,,,,,,,,,NOS,NOS,1
,MEDICAL STORE,DISPOASABLE,VENFLON 26,VENFLON 26,,,BD PHARMA,,,,,,NOS,NOS,1
,MEDICAL STORE,DISPOASABLE,VENTRICULAR EXTERNAL DRAINAGE SYSTEM SH024,VENTRICULAR EXTERNAL DRAINAGE SYSTEM SH024,,,SURGICARE,,,,,,NOS,NOS,1
,MEDICAL STORE,PHYSIOTHERAPY,KNEE BRACE LONG LARGE,KNEE BRACE LONG LARGE,,,VRPL health pvt ltd,,,,,,NOS,NOS,1
,MEDICAL STORE,PHYSIOTHERAPY,KNEE BRACE LONG MEDIUM,KNEE BRACE LONG MEDIUM,,,VRPL health pvt ltd,,,,,,NOS,NOS,1
,MEDICAL STORE,DISPOASABLE,T-PIECE,T-PIECE,,,VINJOH HEALTHCARE LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,SACHEATS,GLUTAMMUNE SACHETS 15GMS,GLUTAMMUNE SACHETS 15GMS,,,CLARIS LIFE SCIENCE LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,SOLUTION,DUPHALAC SOLUTION -100ML,DUPHALAC SOLUTION -100ML,,,"ABBOTT INDIA LTD.,",,,,,,NOS,NOS,1
,MEDICAL STORE,SOLUTION,LIQUID PARAFFIN  400ML,LIQUID PARAFFIN  400ML,,,PRS CHEMICALS,,,,,,NOS,NOS,1
,MEDICAL STORE,SOLUTION,LIQUID PARAFIN 100ML,LIQUID PARAFIN 100ML,,,PRS CHEMICALS,,,,,,NOS,NOS,1
,MEDICAL STORE,SOLUTION,SPOO BABY SHAMPOO 75 ML,SPOO BABY SHAMPOO 75 ML,,,curatio health care,,,,,,NOS,NOS,1
,MEDICAL STORE,SOLUTION,TOBAMIST 300MG SOLUTION,TOBAMIST 300MG SOLUTION,,,CIPLA  LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,SOLUTION,WOKADINE GARGLE-50ML,WOKADINE GARGLE-50ML,,,WOCKHARDT LIMITED,,,,,,NOS,NOS,1
,MEDICAL STORE,SUSPENSION,ALLEGRA  SUSPENSION,ALLEGRA  SUSPENSION,,,AVENTIS PHARMA LIMIUTED,,,,,,NOS,NOS,1
,MEDICAL STORE,SUSPENSION,AUGPEN HS SUSP 30ML,AUGPEN HS SUSP 30ML,,,ZUVENTUS,,,,,,NOS,NOS,1
,MEDICAL STORE,SUSPENSION,HIFEN - 50MG  DRY SY,HIFEN - 50MG  DRY SY,,,LYKA HEALTHCARE LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,SUSPENSION,SPARACID DS SUSPENSION,SPARACID DS SUSPENSION,,,DR.REDDYS LABORATORIES LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,SYRINGS,INSULIN SYRINGE,INSULIN SYRINGE,,,BD PHARMA,,,,,,NOS,NOS,1
,MEDICAL STORE,SYRINGS,INSULIN SYRINGE,INSULIN SYRINGE,,,HINDUSTAN SYRINGE & MEDICAL,,,,,,NOS,NOS,1
,MEDICAL STORE,SYRUP,ALEX SUGER FREE-100ML,ALEX SUGER FREE-100ML,,,GLENMARK PHARMACEUTICALS,,,,,,NOS,NOS,1
,MEDICAL STORE,SYRUP,AMBROLITE SY 100ML,AMBROLITE SY 100ML,,,TABLETS (INDIA) LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,SYRUP,ASCORIL EXPECTORANT 100ML,ASCORIL EXPECTORANT 100ML,,,GLENMARK PHARMACEUTICALS,,,,,,NOS,NOS,1
,MEDICAL STORE,SYRUP,ASTHALIN SYRUP 100ML,ASTHALIN SYRUP 100ML,,,CIPLA  LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,SYRUP,ASTYMIN  SYP,ASTYMIN  SYP,,,TABLETS (INDIA) LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,SYRUP,ASTYMIN-3 200ML INJ,ASTYMIN-3 200ML INJ,,,TABLETS (INDIA) LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,SYRUP,ATROPINE 100ML INJ,ATROPINE 100ML INJ,,,ives drugs(india)p ltd,,,,,,NOS,NOS,1
,MEDICAL STORE,SYRUP,BAYERS TONIC 250ML,BAYERS TONIC 250ML,,,BAYER HEALTHY CARE,,,,,,NOS,NOS,1
,MEDICAL STORE,SYRUP,BRICAREX  EXPECTORANT  (SYP),BRICAREX  EXPECTORANT  (SYP),,,ASTRA ZENECA PHARMA IND. LTD.,,,,,,NOS,NOS,1
,MEDICAL STORE,SYRUP,CALPOL SUSPENSION,CALPOL SUSPENSION,,,GLAXOSMITHKINE,,,,,,NOS,NOS,1
,MEDICAL STORE,SYRUP,CITRALKA - 100ML SY,CITRALKA - 100ML SY,,,PFIZER LIMITED,,,,,,NOS,NOS,1
,MEDICAL STORE,SYRUP,COREX SYRUP 100ML,COREX SYRUP 100ML,,,PFIZER LIMITED,,,,,,NOS,NOS,1
,MEDICAL STORE,SYRUP,CYCLOPAM SYRUP,CYCLOPAM SYRUP,,,INDOCO REMEDIES,,,,,,NOS,NOS,1
,MEDICAL STORE,SYRUP,CYPON SYRUP 200ML,CYPON SYRUP 200ML,,,GENO PHARMACEUTICALS LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,SYRUP,CYSTONE SYRUP-100ML,CYSTONE SYRUP-100ML,,,HIMALAYA HERBAL HEALTHCARE,,,,,,NOS,NOS,1
,MEDICAL STORE,SYRUP,DERIPHYLLIN SYRUP 100ML,DERIPHYLLIN SYRUP 100ML,,,ZYDUS,,,,,,NOS,NOS,1
,MEDICAL STORE,SYRUP,DEXORANGE PLUS 200ML,DEXORANGE PLUS 200ML,,,FRANCO-INDIAN PHARMACEUTICALS,,,,,,NOS,NOS,1
,MEDICAL STORE,SYRUP,DIGEPLEX 100ML,DIGEPLEX 100ML,,,SHREYAS,,,,,,NOS,NOS,1
,MEDICAL STORE,SYRUP,DOMSTAL SUSPENSION,DOMSTAL SUSPENSION,,,TORRENT PHARMACEUTICALS,,,,,,NOS,NOS,1
,MEDICAL STORE,SYRUP,EMESET SUSPENSION,EMESET SUSPENSION,,,CIPLA  LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,SYRUP,FERRADOL  TONIC,FERRADOL  TONIC,,,PFIZER LIMITED,,,,,,NOS,NOS,1
,MEDICAL STORE,SYRUP,HAEMUP LIQUID 200ML,HAEMUP LIQUID 200ML,,,CADILA HEALTHCARE,,,,,,NOS,NOS,1
,MEDICAL STORE,SYRUP,IBUGESIC PLUS SYRUP,IBUGESIC PLUS SYRUP,,,CIPLA  LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,SYRUP,IBUGESIC SYRUP 60ML,IBUGESIC SYRUP 60ML,,,CIPLA  LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,SYRUP,IBUGESIC SYRUP 60ML,IBUGESIC SYRUP 60ML,,,GLAXOSMITHKINE,,,,,,NOS,NOS,1
,MEDICAL STORE,SYRUP,ISOKIN 300MG,ISOKIN 300MG,,,PFIZER LIMITED,,,,,,NOS,NOS,1
,MEDICAL STORE,SYRUP,LEVOLIN SYRUP,LEVOLIN SYRUP,,,CIPLA  LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,SYRUP,LINCTUS CODEINE SYRUP,LINCTUS CODEINE SYRUP,,,ASTRA ZENECA PHARMA IND. LTD.,,,,,,NOS,NOS,1
,MEDICAL STORE,SYRUP,LIV  52-100ML SYP,LIV  52-100ML SYP,,,HIMALAYA HERBAL HEALTHCARE,,,,,,NOS,NOS,1
,MEDICAL STORE,SYRUP,LONGIFENE SYRUP 200ML,LONGIFENE SYRUP 200ML,,,UCB INDIA PVT LTD.,,,,,,NOS,NOS,1
,MEDICAL STORE,SYRUP,MACALVIT SYRUP 180ML,MACALVIT SYRUP 180ML,,,NOVARTIS LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,SYRUP,METROGYL SUSPENSION 30ML,METROGYL SUSPENSION 30ML,,,J.B CHEMICALS,,,,,,NOS,NOS,1
,MEDICAL STORE,SYRUP,MOX  - 250 MG 60MLSUSPENSION,MOX  - 250 MG 60MLSUSPENSION,,,RANBAXY,,,,,,NOS,NOS,1
,MEDICAL STORE,SYRUP,MUCAINE GEL,MUCAINE GEL,,,WYETH LIMITED,,,,,,NOS,NOS,1
,MEDICAL STORE,SYRUP,MUCOLITE SYRUP 100ML,MUCOLITE SYRUP 100ML,,,DR.REDDYS LABORATORIES LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,SYRUP,NOR-METROGYL SUSPENSION,NOR-METROGYL SUSPENSION,,,J.B CHEMICALS,,,,,,NOS,NOS,1
,MEDICAL STORE,SYRUP,NOR-METROGYL SUSPENSION,NOR-METROGYL SUSPENSION,,,J.B CHEMICALS,,,,,,NOS,NOS,1
,MEDICAL STORE,SYRUP,NUTROLIN-B SUSPENSION,NUTROLIN-B SUSPENSION,,,CIPLA  LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,SYRUP,ORICITRAL SYP 100ML,ORICITRAL SYP 100ML,,,TTK HEALTHCARE LIMITED,,,,,,NOS,NOS,1
,MEDICAL STORE,SYRUP,PEDICLORYL SYRUP 30ML,PEDICLORYL SYRUP 30ML,,,DR.REDDYS LABORATORIES LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,SYRUP,PIRITON EXP-100ML,PIRITON EXP-100ML,,,GLAXOSMITHKINE,,,,,,NOS,NOS,1
,MEDICAL STORE,SYRUP,POLYBION -L SY - 100ML,POLYBION -L SY - 100ML,,,MERCK LIMITED,,,,,,NOS,NOS,1
,MEDICAL STORE,SYRUP,POLYBION SF SYRUP 100 ML,POLYBION SF SYRUP 100 ML,,,MERCK LIMITED,,,,,,NOS,NOS,1
,MEDICAL STORE,SYRUP,POTKLOR SYRUP 200ML,POTKLOR SYRUP 200ML,,,WALTER BUSHNELL,,,,,,NOS,NOS,1
,MEDICAL STORE,SYRUP,PRACTIN  (SYP),PRACTIN  (SYP),,,WOCKHARDT LIMITED,,,,,,NOS,NOS,1
,MEDICAL STORE,SYRUP,SPORIDEX REDIMIX-125MG,SPORIDEX REDIMIX-125MG,,,RANBAXY,,,,,,NOS,NOS,1
,MEDICAL STORE,SYRUP,SUCRAFIL O SYRUP,SUCRAFIL O SYRUP,,,FOURTS,,,,,,NOS,NOS,1
,MEDICAL STORE,SYRUP,TIXYLIX SYRUP 60ML,TIXYLIX SYRUP 60ML,,,"ABBOTT INDIA LTD.,",,,,,,NOS,NOS,1
,MEDICAL STORE,SYRUP,VISCODYNE  SYRUP 100ML,VISCODYNE  SYRUP 100ML,,,WOCHARDT PHARMA,,,,,,NOS,NOS,1
,MEDICAL STORE,SYRUP,XYLOCAINE VISCOUS 100ML,XYLOCAINE VISCOUS 100ML,,,ASTRA ZENECA PHARMA IND. LTD.,,,,,,NOS,NOS,1
,MEDICAL STORE,SYRUP,ZINCOFER LIQUID,ZINCOFER LIQUID,,,APEX  LABORATORIES  LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,SYRUP,ZINCOVIT SYRUP,ZINCOVIT SYRUP,,,APEX  LABORATORIES  LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,SYRUP,ZYRTEC  SUSPENSION,ZYRTEC  SUSPENSION,,,UCB INDIA PVT LTD.,,,,,,NOS,NOS,1
,MEDICAL STORE,INJECTION,LANTUS 100 IU/ML,LANTUS 100 IU/ML,,,SANOFI AVENTIS,,,,,,300 IU,300 IU,1
,MEDICAL STORE,INJECTION,NOVORAPID  INJ,NOVORAPID  INJ,,,"ABBOTT INDIA LTD.,",,,,,,1000 IU,1000 IU,1
,MEDICAL STORE,INJECTION,THIOSOL SODIUM INJ ( POWDER ) 1 GM,THIOSOL SODIUM INJ ( POWDER ) 1 GM,,,NEON LABORATORIES,,,,,,4 CC,1 VAIL,1
,MEDICAL STORE,X-RAY ITEMS,KODAK FILM  17 X 14 ( CR 6800)    125 SHEETS,KODAK FILM  17 X 14 ( CR 6800)    125 SHEETS,,,KODAK,,,,,,NOS,NOS,1
,MEDICAL STORE,X-RAY ITEMS,KODAK FILM  17 X 12( CR 6800 )    125 SHEETS,KODAK FILM  17 X 12( CR 6800 )    125 SHEETS,,,KODAK,,,,,,NOS,NOS,1
,MEDICAL STORE,X-RAY ITEMS,KODAK FILM  10 X 8 ( CR 6800 )     125 SHEETS,KODAK FILM  10 X 8 ( CR 6800 )     125 SHEETS,,,KODAK,,,,,,NOS,NOS,1
,MEDICAL STORE,X-RAY ITEMS,KODAK FILM  17 X 14  CR 5800 )    125 SHEETS,KODAK FILM  17 X 14  CR 5800 )    125 SHEETS,,,KODAK,,,,,,NOS,NOS,1
,MEDICAL STORE,X-RAY ITEMS,KODAK FILM  10 X 12 ( CR 5800)   125 SHEETS,KODAK FILM  10 X 12 ( CR 5800)   125 SHEETS,,,KODAK,,,,,,NOS,NOS,1
,MEDICAL STORE,X-RAY ITEMS,KODAK FILM  10 X 8  ( CR 5800 )   125 SHEETS,KODAK FILM  10 X 8  ( CR 5800 )   125 SHEETS,,,KODAK,,,,,,NOS,NOS,1
,MEDICAL STORE,X-RAY ITEMS,OMNIPAQUE  50 ML VIAL  CONTAST,OMNIPAQUE  50 ML VIAL  CONTAST,,,G.E,,,,,,ML,ML,1
,MEDICAL STORE,X-RAY ITEMS,UROSCAN 76  20 ML,UROSCAN 76  20 ML,,,UNIJULES,,,,,,ML,ML,1
,MEDICAL STORE,X- RAY ITEMS,BARIUM SULPHATE,BARIUM SULPHATE,,,,,,,,,NOS,NOS,1
